"","name","url","rent","admin","deposit","key_money","shozaichi","ekitoho_1","ekitoho_2","ekitoho_3","floor_plan","floor_plan_detail","area","age","floor","muki","kouzou","lat","lng","details","flag_teikishakuya","rent_total","dist_nakanosakaue","flag_not_unitbath","flag_kado","flag_yokushitsu_kansou","flag_autolock","flag_takuhai","flag_3_konro","flag_2_konro","flag_onsui"
"21","MMマンション","https://suumo.jp/chintai/jnc_000048237527/?bc=100152056935",115000,0,115000,115000,"東京都中野区本町３","東京メトロ丸ノ内線/中野坂上駅 歩4分","東京メトロ丸ノ内線/新中野駅 歩8分","ＪＲ中央線/東中野駅 歩15分","2LDK","洋6 洋4.5 LDK10.0",45,45,9,"西","鉄筋コン",35.6973535749513,139.677776979463,"バストイレ別、バルコニー、エアコン、ガスコンロ対応、クロゼット、フローリング、オートロック、室内洗濯置、シューズボックス、追焚機能浴室、角住戸、温水洗浄便座、脱衣所、エレベーター、洗面所独立、洗面化粧台、2口コンロ、駐輪場、押入、光ファイバー、即入居可、2面採光、照明付、全居室収納、オートバス、全居室洋室、振分、二人入居相談、ネット専用回線、3方角住戸、始発駅、3駅以上利用可、駅徒歩5分以内、都市ガス、洗面所にドア、玄関収納、保証会社利用可、初期費用カード決済可",0,115000,403.677037544285,1,1,0,1,0,0,1,1
"22","MMマンション","https://suumo.jp/chintai/jnc_000046757446/?bc=100150752206",120000,0,120000,120000,"東京都中野区本町３","東京メトロ丸ノ内線/中野坂上駅 歩5分","東京メトロ丸ノ内線/新中野駅 歩10分","ＪＲ中央線/中野駅 歩23分","2LDK","洋6 洋4.5 LDK10",42,45,5,"西","鉄骨鉄筋",35.697359962696,139.677763091536,"バストイレ別、バルコニー、エアコン、ガスコンロ対応、フローリング、オートロック、室内洗濯置、シューズボックス、角住戸、脱衣所、エレベーター、洗面所独立、洗面化粧台、駐輪場、CATV、即入居可、2面採光、全居室洋室、振分、敷金1ヶ月、二人入居相談、2沿線利用可、保証金不要、3方角住戸、3駅以上利用可、駅徒歩5分以内、駅徒歩10分以内、都市ガス、洗面所にドア、礼金1ヶ月、初期費用カード決済可",0,120000,404.986853787264,1,1,0,1,0,0,0,0
"23","アゼリアテラス新宿","https://suumo.jp/chintai/jnc_000046255006/?bc=100144516938",132000,10000,132000,132000,"東京都新宿区北新宿２","東京メトロ丸ノ内線/中野坂上駅 歩6分","東京メトロ丸ノ内線/西新宿駅 歩9分","都営大江戸線/都庁前駅 歩10分","1K","洋10.8 K2.3",35,13,4,"南","鉄筋コン",35.6968280941112,139.688325240042,"バストイレ別、バルコニー、エアコン、ガスコンロ対応、クロゼット、フローリング、TVインターホン、浴室乾燥機、オートロック、室内洗濯置、陽当り良好、シューズボックス、システムキッチン、南向き、追焚機能浴室、角住戸、温水洗浄便座、エレベーター、洗面所独立、洗面化粧台、2口コンロ、駐輪場、宅配ボックス、CATV、光ファイバー、2面採光、BS・CS、防犯カメラ、独立型キッチン、オートバス、グリル付、ウォークインクロゼット、保証人不要、バイク置場、南西角住戸、全居室フローリング、CS、駅まで平坦、保証金不要、南面リビング、一部フローリング、耐震構造、3駅以上利用可、3沿線以上利用可、駅徒歩10分以内、24時間ゴミ出し可、敷地内ごみ置き場、全居室8畳以上、都市ガス、洗面所にドア、南面バルコニー、BS、高速ネット対応、礼金1ヶ月、保証会社利用可、通風良好",0,142000,552.917702889571,1,1,1,1,1,0,1,1
"24","アゼリアテラス新宿","https://suumo.jp/chintai/jnc_000046881689/?bc=100148784180",139000,10000,139000,139000,"東京都新宿区北新宿２","東京メトロ丸ノ内線/中野坂上駅 歩6分","東京メトロ丸ノ内線/西新宿駅 歩8分",NA,"1K","洋10.9 K2.8",36.29,13,6,"南","鉄筋コン",35.696837814598,139.688301908359,"バストイレ別、バルコニー、エアコン、クロゼット、フローリング、TVインターホン、浴室乾燥機、オートロック、室内洗濯置、陽当り良好、シューズボックス、システムキッチン、南向き、追焚機能浴室、温水洗浄便座、脱衣所、エレベーター、洗面所独立、洗面化粧台、2口コンロ、駐輪場、宅配ボックス、CATV、光ファイバー、外壁タイル張り、BS・CS、防犯カメラ、オートバス、グリル付、保証人不要、敷金1ヶ月、二人入居相談、バイク置場、ディンプルキー、眺望良好、ダブルロックキー、24時間換気システム、人感照明センサー、2駅利用可、駅徒歩10分以内、敷地内ごみ置き場、日勤管理、都市ガス、洗面所にドア、玄関収納、高速ネット対応、年内入居可、礼金1ヶ月、保証会社利用可、通風良好",0,149000,550.758158365261,1,0,1,1,1,0,1,1
"25","東京メトロ丸ノ内線 中野坂上駅 5階建 築19年","https://suumo.jp/chintai/jnc_000048095306/?bc=100151205427",95000,5000,95000,95000,"東京都中野区本町１","東京メトロ丸ノ内線/中野坂上駅 歩7分","ＪＲ中央線/東中野駅 歩20分","都営大江戸線/西新宿五丁目駅 歩10分","1DK","洋6 DK5.5",28,19,2,"西","鉄筋コン",35.6938050168715,139.684818446389,"バストイレ別、バルコニー、エアコン、ガスコンロ対応、クロゼット、フローリング、TVインターホン、オートロック、室内洗濯置、シューズボックス、システムキッチン、脱衣所、エレベーター、洗面所独立、洗面化粧台、2口コンロ、宅配ボックス、敷金1ヶ月、全居室フローリング、玄関ホール、保証金不要、3駅以上利用可、3沿線以上利用可、駅徒歩10分以内、都市ガス、洗面所にドア、礼金1ヶ月、初期費用カード決済可",0,1e+05,431.201189624984,1,0,0,1,1,0,1,0
"26","クレセール相生","https://suumo.jp/chintai/jnc_000047991725/?bc=100151051551",95000,5000,95000,95000,"東京都中野区本町１","都営大江戸線/西新宿五丁目駅 歩7分","東京メトロ丸ノ内線/中野坂上駅 歩8分","東京メトロ丸ノ内線/西新宿駅 歩12分","1DK","洋6 DK5.5",28,19,2,"西","鉄筋コン",35.6938047387783,139.684805114235,"バストイレ別、バルコニー、エアコン、ガスコンロ対応、クロゼット、フローリング、オートロック、室内洗濯置、シューズボックス、システムキッチン、追焚機能浴室、エレベーター、2口コンロ、CATV、全居室洋室、単身者相談、敷金1ヶ月、仲手0.54ヶ月、駅徒歩10分以内、都市ガス、高速ネット対応、礼金1ヶ月",0,1e+05,430.570912673223,1,0,0,1,0,0,1,0
"27","コアシティ中野坂上","https://suumo.jp/chintai/jnc_000045591630/?bc=100141847005",144000,14000,144000,144000,"東京都中野区本町３","東京メトロ丸ノ内線/中野坂上駅 歩6分","東京メトロ丸ノ内線/新中野駅 歩8分","ＪＲ中央線/東中野駅 歩17分","1LDK","洋5.2 LDK15.4",52.21,25,5,"北","鉄骨鉄筋",35.6972930003542,139.676858174094,"バストイレ別、バルコニー、エアコン、ガスコンロ対応、クロゼット、フローリング、TVインターホン、オートロック、室内洗濯置、シューズボックス、システムキッチン、追焚機能浴室、脱衣所、エレベーター、洗面所独立、洗面化粧台、2口コンロ、駐輪場、宅配ボックス、CATV、光ファイバー、即入居可、照明付、オートバス、グリル付、全居室洋室、保証人不要、敷金1ヶ月、CATVインターネット、二人入居相談、全居室フローリング、ガスレンジ付、LDK15畳以上、ネット専用回線、始発駅、3駅以上利用可、3沿線以上利用可、駅徒歩10分以内、24時間ゴミ出し可、敷地内ごみ置き場、都市ガス、洗面所にドア、L字型バルコニー、玄関収納、礼金1ヶ月、初期費用カード決済可",0,158000,486.219315853272,1,0,0,1,1,0,1,0
"28","LAPiS中野坂上II","https://suumo.jp/chintai/jnc_000048061969/?bc=100151499923",117000,6000,117000,117000,"東京都中野区中央２","都営大江戸線/中野坂上駅 歩4分","ＪＲ中央線/東中野駅 歩10分","東京メトロ丸ノ内線/中野新橋駅 歩18分","1DK","洋4.2 DK7.5",26.42,3,2,"南西","鉄筋コン",35.7000955818284,139.681438211801,"バストイレ別、エアコン、ガスコンロ対応、クロゼット、フローリング、TVインターホン、浴室乾燥機、オートロック、室内洗濯置、陽当り良好、シューズボックス、システムキッチン、南向き、角住戸、温水洗浄便座、脱衣所、エレベーター、洗面所独立、2口コンロ、駐輪場、宅配ボックス、CATV、光ファイバー、BS・CS、防犯カメラ、保証人不要、デザイナーズ、CS、ネット使用料不要、保証金不要、24時間換気システム、外壁コンクリート、築3年以内、24時間ゴミ出し可、敷地内ごみ置き場、築5年以内、南西向き、都市ガス、BS、礼金1ヶ月、保証会社利用可、初期費用カード決済可",0,123000,343.781803435132,1,1,1,1,1,0,1,1
"29","アジールコート中野坂上","https://suumo.jp/chintai/jnc_000034882152/?bc=100142000395",103000,8000,0,0,"東京都中野区本町１","東京メトロ丸ノ内線/中野坂上駅 歩4分","都営大江戸線/西新宿五丁目駅 歩9分","都営大江戸線/都庁前駅 歩13分","1K","洋6.1 K1.5",20.57,13,3,"北","鉄筋コン",35.6961003380049,139.685947699496,"バストイレ別、バルコニー、エアコン、ガスコンロ対応、クロゼット、フローリング、TVインターホン、浴室乾燥機、オートロック、室内洗濯置、陽当り良好、シューズボックス、システムキッチン、角住戸、温水洗浄便座、エレベーター、洗面化粧台、2口コンロ、駐輪場、宅配ボックス、CATV、光ファイバー、礼金不要、敷金不要、防犯カメラ、保証人不要、仲介手数料不要、バイク置場、2沿線利用可、初期費用15万円以下、3駅以上利用可、駅前、駅徒歩5分以内、敷地内ごみ置き場、都市ガス、内装リフォーム後渡、敷金・礼金不要、初期費用カード決済可、通風良好",0,111000,353.664123097828,1,1,1,1,1,0,1,1
"30","アジールコート中野坂上","https://suumo.jp/chintai/jnc_000047491992/?bc=100151595437",103000,8000,0,0,"東京都中野区本町１","東京メトロ丸ノ内線/中野坂上駅 歩4分","東京メトロ丸ノ内線/西新宿駅 歩10分","都営大江戸線/西新宿五丁目駅 歩12分","1K","洋6.1 K1.5",20.24,13,7,"北","鉄筋コン",35.6961097810871,139.685937422237,"バストイレ別、バルコニー、エアコン、ガスコンロ対応、クロゼット、フローリング、TVインターホン、浴室乾燥機、オートロック、室内洗濯置、シューズボックス、システムキッチン、角住戸、温水洗浄便座、脱衣所、エレベーター、2口コンロ、駐輪場、宅配ボックス、CATV、光ファイバー、2面採光、BS・CS、独立型キッチン、単身者相談、駅まで平坦、眺望良好、保証金不要、24時間換気システム、3駅以上利用可、3沿線以上利用可、駅徒歩5分以内、駅徒歩10分以内、敷地内ごみ置き場、都市ガス、敷金・礼金不要、初期費用カード決済可",0,111000,352.461431199008,1,1,1,1,1,0,1,1
"31","アジールコート中野坂上","https://suumo.jp/chintai/jnc_000039175548/?bc=100151941400",103000,8000,0,0,"東京都中野区本町１","東京メトロ丸ノ内線/中野坂上駅 歩3分","東京メトロ丸ノ内線/西新宿駅 歩8分","ＪＲ山手線/新宿駅 歩15分","1K","洋6.1 K1.5",20.24,13,6,"北","鉄筋コン",35.6961097810871,139.685937422237,"バストイレ別、バルコニー、エアコン、ガスコンロ対応、クロゼット、フローリング、TVインターホン、浴室乾燥機、オートロック、室内洗濯置、陽当り良好、シューズボックス、システムキッチン、角住戸、脱衣所、エレベーター、2口コンロ、駐輪場、宅配ボックス、CATV、光ファイバー、外壁タイル張り、閑静な住宅地、2面採光、防犯カメラ、独立型キッチン、オートバス、単身者相談、バイク置場、全居室フローリング、2沿線利用可、保証金不要、24時間換気システム、フラットフロア、3駅以上利用可、駅徒歩5分以内、駅徒歩10分以内、24時間ゴミ出し可、敷地内ごみ置き場、都市ガス、敷金・礼金不要",0,111000,352.461431199008,1,1,1,1,1,0,1,0
"32","アジールコート中野坂上","https://suumo.jp/chintai/jnc_000047796710/?bc=100151343564",107000,8000,0,0,"東京都中野区本町１","東京メトロ丸ノ内線/中野坂上駅 歩4分","東京メトロ丸ノ内線/西新宿駅 歩10分","都営大江戸線/西新宿五丁目駅 歩12分","1K","洋6.1 K1.5",20.24,13,11,"北","鉄筋コン",35.6961097810871,139.685937422237,"バストイレ別、バルコニー、エアコン、ガスコンロ対応、クロゼット、フローリング、TVインターホン、浴室乾燥機、オートロック、室内洗濯置、陽当り良好、シューズボックス、システムキッチン、角住戸、温水洗浄便座、脱衣所、エレベーター、2口コンロ、駐輪場、宅配ボックス、CATV、光ファイバー、閑静な住宅地、2面採光、BS・CS、単身者相談、バイク置場、駅まで平坦、眺望良好、保証金不要、24時間換気システム、3駅以上利用可、3沿線以上利用可、駅徒歩5分以内、駅徒歩10分以内、高層階、24時間ゴミ出し可、敷地内ごみ置き場、都市ガス、敷金・礼金不要",0,115000,352.461431199008,1,1,1,1,1,0,1,1
"33","アジールコート中野坂上","https://suumo.jp/chintai/jnc_000048061986/?bc=100151719561",167000,10000,0,0,"東京都中野区本町１","東京メトロ丸ノ内線/中野坂上駅 歩4分","ＪＲ山手線/新宿駅 歩15分","東京メトロ丸ノ内線/西新宿駅 歩9分","1LDK","洋6.1 LDK11.8",42.71,13,11,"南","鉄筋コン",35.6961003380049,139.685947699496,"バストイレ別、バルコニー、エアコン、ガスコンロ対応、クロゼット、フローリング、TVインターホン、オートロック、室内洗濯置、陽当り良好、シューズボックス、システムキッチン、南向き、追焚機能浴室、角住戸、温水洗浄便座、脱衣所、エレベーター、洗面所独立、洗面化粧台、2口コンロ、駐輪場、宅配ボックス、光ファイバー、閑静な住宅地、2面採光、対面式キッチン、分譲賃貸、オートバス、グリル付、ウォークインクロゼット、東南角住戸、バイク置場、全居室フローリング、2面バルコニー、玄関ホール、2沿線利用可、駅まで平坦、キッチンに窓、保証金不要、南面リビング、始発駅、3駅以上利用可、駅徒歩5分以内、高層階、24時間ゴミ出し可、敷地内ごみ置き場、都市ガス、洗面所にドア、ワイドバルコニー、南面バルコニー、BS、敷金・礼金不要、初期費用カード決済可",0,177000,353.664123097828,1,1,0,1,1,0,1,1
"34","ライオンズフォーシア中野坂上","https://suumo.jp/chintai/jnc_000045520203/?bc=100150365980",120000,15000,120000,120000,"東京都中野区中央１","東京メトロ丸ノ内線/中野坂上駅 歩5分","東京メトロ丸ノ内線/西新宿駅 歩13分","ＪＲ中央線/東中野駅 歩13分","1K","洋8.4 K3",31.54,12,4,"東","鉄筋コン",35.6988294648862,139.685884539604,"バストイレ別、バルコニー、エアコン、ガスコンロ対応、フローリング、浴室乾燥機、オートロック、室内洗濯置、シューズボックス、システムキッチン、追焚機能浴室、温水洗浄便座、脱衣所、エレベーター、洗面所独立、洗面化粧台、2口コンロ、宅配ボックス、BS・CS、防犯カメラ、ペット相談、オートバス、ウォークインクロゼット、単身者相談、敷金1ヶ月、2沿線利用可、収納2間、保証金不要、3駅以上利用可、駅徒歩5分以内、都市ガス、洗面所にドア、玄関収納、礼金1ヶ月、初期費用カード決済可",0,135000,384.95649548212,1,0,1,1,1,0,1,1
"35","ライオンズフォーシア中野坂上","https://suumo.jp/chintai/jnc_000030648779/?bc=100151856197",172000,15000,172000,172000,"東京都中野区中央１","都営大江戸線/中野坂上駅 歩5分","ＪＲ総武線/東中野駅 歩11分","東京メトロ丸ノ内線/西新宿駅 歩12分","1LDK","洋11.2 LDK11.9 納戸 0.6",63.08,12,1,"東","鉄筋コン",35.6988194652818,139.685855931395,"バストイレ別、バルコニー、エアコン、ガスコンロ対応、クロゼット、フローリング、TVインターホン、浴室乾燥機、オートロック、室内洗濯置、シューズボックス、システムキッチン、追焚機能浴室、温水洗浄便座、脱衣所、エレベーター、洗面所独立、洗面化粧台、2口コンロ、駐輪場、宅配ボックス、CATV、光ファイバー、外壁タイル張り、閑静な住宅地、対面式キッチン、防犯カメラ、ペット相談、分譲賃貸、オートバス、グリル付、ウォークインクロゼット、CATVインターネット、バイク置場、全居室フローリング、ガスレンジ付、玄関ホール、ディンプルキー、メゾネット、ネット専用回線、駅まで平坦、緑豊かな住宅地、ダブルロックキー、24時間換気システム、内階段、複層ガラス、納戸、免震構造、始発駅、3駅以上利用可、3沿線以上利用可、駅前、駅徒歩5分以内、ドライエリア、24時間ゴミ出し可、風除室、敷地内ごみ置き場、都市ガス、洗面所にドア、ワイドバルコニー",0,187000,382.163174767029,1,0,1,1,1,0,1,1
"36","都営大江戸線 中野坂上駅 6階建 築35年","https://suumo.jp/chintai/jnc_000048225389/?bc=100151998601",124000,5000,124000,124000,"東京都中野区中央１","都営大江戸線/中野坂上駅 歩4分","東京メトロ丸ノ内線/中野坂上駅 歩4分","東京メトロ丸ノ内線/西新宿駅 歩10分","2DK","洋6.2 洋6 DK6.2",43.87,35,3,"東","鉄骨鉄筋",35.6969335880576,139.686447622236,"バストイレ別、バルコニー、エアコン、フローリング、室内洗濯置、システムキッチン、追焚機能浴室、角住戸、エレベーター、駐輪場、CATV、光ファイバー、即入居可、都市ガス、BS",0,129000,382.632968878452,1,1,0,0,0,0,0,0
"37","東京メトロ丸ノ内線 中野坂上駅 2階建 築13年","https://suumo.jp/chintai/jnc_000023575903/?bc=100152029738",86000,3000,40000,40000,"東京都中野区中央２","東京メトロ丸ノ内線/中野坂上駅 歩7分","東京メトロ丸ノ内線/新中野駅 歩13分","東京メトロ丸ノ内線/中野新橋駅 歩16分","1K","-",21.55,13,2,"南","プレコン",35.6999346529083,139.677488010064,"バストイレ別、バルコニー、エアコン、ガスコンロ対応、クロゼット、フローリング、TVインターホン、オートロック、室内洗濯置、陽当り良好、シューズボックス、システムキッチン、南向き、温水洗浄便座、脱衣所、洗面所独立、洗面化粧台、2口コンロ、CATV、外壁タイル張り、閑静な住宅地、2面採光、最上階、保証人不要、ガスレンジ付、2沿線利用可、保証金不要、南面リビング、耐震構造、2駅利用可、3駅以上利用可、防犯強化地域、駅徒歩10分以内、上階無し、都市ガス、洗面所にドア、南面バルコニー、初期費用カード決済可、通風良好",0,89000,533.944907482748,1,0,0,1,0,0,1,1
"38","ヴィラージュ プルニエ","https://suumo.jp/chintai/jnc_000023546559/?bc=100152054345",86000,3000,40000,40000,"東京都中野区中央２","東京メトロ丸ノ内線/中野坂上駅 歩7分","東京メトロ丸ノ内線/新中野駅 歩14分","東京メトロ丸ノ内線/中野新橋駅 歩16分","1K","洋6",21.55,13,2,"南","プレコン",35.6999274319912,139.677503842302,"バストイレ別、バルコニー、エアコン、ガスコンロ対応、クロゼット、フローリング、TVインターホン、オートロック、室内洗濯置、シューズボックス、システムキッチン、南向き、角住戸、温水洗浄便座、脱衣所、洗面所独立、2口コンロ、CATV、2面採光、防犯カメラ、照明付、保証人不要、仲介手数料不要、2沿線利用可、24時間換気システム、2駅利用可、3駅以上利用可、駅徒歩10分以内、全居室6畳以上、都市ガス、保証会社利用可、初期費用カード決済可",0,89000,532.316993355901,1,1,0,1,0,0,1,1
